datum,tävling,kategori,viktklass,placering,namn,förening,kroppsvikt,böj,bänk,mark,total,poäng,diskvalificerad,kön,tävlingstyp,count,klassisk/utrustad,sl/bp
2019-12-14,Lag SM Klassisk Styrkelyft,Dam Senior,72.00,2,Sigrid Lindberg,Sundsvalls AK,65.66,140.0,72.5,150.0,362.5,377.48,,Dam,klassisk sl,1,klassisk,sl
2019-12-14,Lag SM Klassisk Styrkelyft,Dam Senior,72.00,3,Åsa Blomgren,Täby AK,67.55,102.5,67.5,145.0,315.0,321.33,,Dam,klassisk sl,1,klassisk,sl
2019-12-14,Lag SM Klassisk Styrkelyft,Dam Senior,84.00,1,Elin Sandgren,Upsala TK,76.08,167.5,97.5,202.5,467.5,440.51,,Dam,klassisk sl,1,klassisk,sl
2019-12-14,Lag SM Klassisk Styrkelyft,Dam Senior,84.00,2,Olivia Särnbratt Fransson,Sundbybergs TK,72.08,167.5,95.0,182.5,445.0,434.02,,Dam,klassisk sl,1,klassisk,sl
2019-12-14,Lag SM Klassisk Styrkelyft,Dam Senior,84.00,3,Ellinor Svensson,Täby AK,81.78,170.0,92.5,170.0,432.5,391.03,,Dam,klassisk sl,1,klassisk,sl
2019-12-14,Lag SM Klassisk Styrkelyft,Dam Senior,84.00,4,Annevi Nilsson,KK Eleiko,79.41,152.5,82.5,185.0,420.0,385.9,,Dam,klassisk sl,1,klassisk,sl
2019-12-14,Lag SM Klassisk Styrkelyft,Dam Senior,84.00,5,Micaela Ödling,Upsala TK,72.82,137.5,112.5,165.0,415.0,402.04,,Dam,klassisk sl,1,klassisk,sl
2019-12-06,SM Styrkelyft Utrustad Veteran & Junior,Herr Junior,83.00,1,Simon Konjhodzic Björndahl,Västra AK,81.35,210.0,140.0,240.0,590.0,398.62,,Herr,utrustad sl,1,utrustad,sl
2019-12-06,SM Styrkelyft Utrustad Veteran & Junior,Herr Junior,83.00,2,Anton Detlefsen,Sundsvalls AK,78.35,180.0,145.0,182.5,507.5,351.13,,Herr,utrustad sl,1,utrustad,sl
2019-12-06,SM Styrkelyft Utrustad Veteran & Junior,Herr Junior,93.00,1,Leonard Sundelin,Sundsvalls AK,86.65,165.0,120.0,200.0,485.0,315.89,,Herr,utrustad sl,1,utrustad,sl
2019-12-06,SM Styrkelyft Utrustad Veteran & Junior,Herr Veteran 40-49,74.00,1,Henrik Wernersson,Vedum AIS,73.55,155.0,102.5,197.5,455.0,328.71,,Herr,utrustad sl,1,utrustad,sl
2019-12-06,SM Styrkelyft Utrustad Veteran & Junior,Herr Veteran 40-49,83.00,1,Leif Joensuu,Degerfors AK,82.45,235.0,177.5,237.5,650.0,435.6,,Herr,utrustad sl,1,utrustad,sl
2019-12-06,SM Styrkelyft Utrustad Veteran & Junior,Herr Veteran 40-49,105.00,1,Pasi Kapanen,Norbergs Kraftsportförening,95.1,267.5,167.5,317.5,752.5,467.85,,Herr,utrustad sl,1,utrustad,sl
2019-12-06,SM Styrkelyft Utrustad Veteran & Junior,Herr Veteran 40-49,105.00,2,Roger  Andersson,Filipstads AK,98.5,260.0,190.0,230.0,680.0,416.4,,Herr,utrustad sl,1,utrustad,sl
2019-12-06,SM Styrkelyft Utrustad Veteran & Junior,Herr Veteran 40-49,105.00,3,Mikael Svanström,Säffle AK,95.4,235.0,155.0,260.0,650.0,403.55,,Herr,utrustad sl,1,utrustad,sl
2019-12-06,SM Styrkelyft Utrustad Veteran & Junior,Herr Veteran 50-59,59.00,1,Thomas Wulffeld,Sundsvalls AK,58.8,195.0,110.0,225.0,530.0,460.52,,Herr,utrustad sl,1,utrustad,sl
2019-12-06,SM Styrkelyft Utrustad Veteran & Junior,Herr Veteran 50-59,83.00,1,Tomas Ring,Håbo AK,82.55,207.5,208.5,192.5,608.5,407.49,,Herr,utrustad sl,1,utrustad,sl
2019-12-06,SM Styrkelyft Utrustad Veteran & Junior,Herr Veteran 50-59,105.00,1,Lars-Gunnar Karlsson,Nässjö AMK,93.3,210.0,130.0,225.0,565.0,354.39,,Herr,utrustad sl,1,utrustad,sl
2019-12-06,SM Styrkelyft Utrustad Veteran & Junior,Herr Veteran 50-59,105.00,2,Anders Pettersson,Nora AK,104.2,200.0,110.0,190.0,500.0,299.59,,Herr,utrustad sl,1,utrustad,sl
2019-12-06,SM Styrkelyft Utrustad Veteran & Junior,Herr Veteran 50-59,120.00,1,Tomas Andersson,Vedum AIS,116.75,270.0,155.0,265.0,690.0,399.35,,Herr,utrustad sl,1,utrustad,sl
2019-12-06,SM Styrkelyft Utrustad Veteran & Junior,Herr Veteran 50-59,120+,1,Nicklas Karlsson,Hofors Lyftarklubb,124.9,270.0,245.0,260.0,775.0,441.7,,Herr,utrustad sl,1,utrustad,sl
2019-12-06,SM Styrkelyft Utrustad Veteran & Junior,Herr Veteran 60-69,66.00,1,Lars Svensson,Vedum AIS,65.2,155.0,75.0,195.0,425.0,337.09,,Herr,utrustad sl,1,utrustad,sl
2019-12-06,SM Styrkelyft Utrustad Veteran & Junior,Herr Veteran 60-69,105.00,1,Tommy Rydh,Nässjö AMK,93.7,160.0,125.0,215.0,500.0,312.99,,Herr,utrustad sl,1,utrustad,sl
2019-12-06,SM Styrkelyft Utrustad Veteran & Junior,Herr Veteran 70+,93.00,1,Curt Carlsson,Borås AK,88.35,125.0,70.0,160.0,355.0,228.81,,Herr,utrustad sl,1,utrustad,sl
2019-12-06,SM Styrkelyft Utrustad Veteran & Junior,Herr Veteran 70+,93.00,2,Arnold Boström,Södra SK,83.1,110.0,70.0,120.0,300.0,200.11,,Herr,utrustad sl,1,utrustad,sl
2019-12-06,SM Styrkelyft Utrustad Veteran & Junior,Herr Veteran 70+,105.00,1,Jonny Wall,Nässjö AMK,97.5,172.5,120.0,172.5,465.0,285.96,,Herr,utrustad sl,1,utrustad,sl
2019-12-06,SM Styrkelyft Utrustad Veteran & Junior,Dam Junior,72.00,1,Selma Konjhodzic Björndahl,Västra AK,70.5,162.5,97.5,150.0,410.0,405.9,,Dam,utrustad sl,1,utrustad,sl
2019-12-06,SM Styrkelyft Utrustad Veteran & Junior,Dam Veteran 50-59,84+,1,Marie Ebbeke,TK Trossö,96.05,175.0,80.0,162.5,417.5,352.04,,Dam,utrustad sl,1,utrustad,sl
2019-12-06,SM Styrkelyft Utrustad Senior & Ungdom,Herr Senior,66.00,1,Jonas Telégin,Nora AK,65.55,205.0,125.0,225.0,555.0,438.25,,Herr,utrustad sl,1,utrustad,sl
2019-12-06,SM Styrkelyft Utrustad Senior & Ungdom,Herr Senior,66.00,2,Isac Manner,ASK Eskilstuna,65.1,170.0,107.5,200.0,477.5,379.22,,Herr,utrustad sl,1,utrustad,sl
2019-12-06,SM Styrkelyft Utrustad Senior & Ungdom,Herr Senior,74.00,1,Teodor Eriksson,Lunds TK,73.5,190.0,165.0,230.0,585.0,422.84,,Herr,utrustad sl,1,utrustad,sl
2019-12-06,SM Styrkelyft Utrustad Senior & Ungdom,Herr Senior,74.00,2,Jeff Klaesson,Västerviks AK,70.5,205.0,130.0,220.0,555.0,413.66,,Herr,utrustad sl,1,utrustad,sl
2019-12-06,SM Styrkelyft Utrustad Senior & Ungdom,Herr Senior,74.00,3,Reino Puska,Vedum AIS,73.25,210.0,125.0,220.0,555.0,402.14,,Herr,utrustad sl,1,utrustad,sl
2019-12-06,SM Styrkelyft Utrustad Senior & Ungdom,Herr Senior,74.00,4,Tomas Berg,Vedum AIS,73.35,210.0,127.5,200.0,537.5,389.07,,Herr,utrustad sl,1,utrustad,sl
2019-12-06,SM Styrkelyft Utrustad Senior & Ungdom,Herr Senior,83.00,1,Viktor  Arbhede,Westbo AK,82.6,260.0,182.5,265.0,707.5,473.62,,Herr,utrustad sl,1,utrustad,sl
2019-12-06,SM Styrkelyft Utrustad Senior & Ungdom,Herr Senior,83.00,2,John Wedin,Göteborgs KK,82.25,275.0,160.0,240.0,675.0,453.01,,Herr,utrustad sl,1,utrustad,sl
2019-12-06,SM Styrkelyft Utrustad Senior & Ungdom,Herr Senior,93.00,1,Lars Höglander,Västra AK,92.9,257.5,190.0,240.0,687.5,432.1,,Herr,utrustad sl,1,utrustad,sl
2019-12-06,SM Styrkelyft Utrustad Senior & Ungdom,Herr Senior,105.00,1,Marcus Denke,Westbo AK,104.65,335.0,210.0,327.5,872.5,521.98,,Herr,utrustad sl,1,utrustad,sl
2019-12-06,SM Styrkelyft Utrustad Senior & Ungdom,Herr Senior,105.00,2,Martin Lindgren,Föreningen Pure Power,96.75,200.0,160.0,260.0,620.0,382.55,,Herr,utrustad sl,1,utrustad,sl
2019-12-06,SM Styrkelyft Utrustad Senior & Ungdom,Herr Senior,120.00,1,Johannes Grundström,Kiruna AK,118.75,310.0,260.0,285.0,855.0,492.78,,Herr,utrustad sl,1,utrustad,sl
2019-12-06,SM Styrkelyft Utrustad Senior & Ungdom,Herr Senior,120.00,2,Mikael Åhlin,Nora AK,118.65,280.0,240.0,300.0,820.0,472.7,,Herr,utrustad sl,1,utrustad,sl
2019-12-06,SM Styrkelyft Utrustad Senior & Ungdom,Herr Senior,120.00,3,Per Håkansson,Kalmar AK,113.7,282.5,217.5,260.0,760.0,442.96,,Herr,utrustad sl,1,utrustad,sl
2019-12-06,SM Styrkelyft Utrustad Senior & Ungdom,Herr Senior,120+,1,P-O Larsson,Örebro KK,120.9,277.5,190.0,277.5,745.0,427.58,,Herr,utrustad sl,1,utrustad,sl
